sat_i,sat_j,min_dist_km
322,4179,7.713661
2016,3158,7.713681
208,4065,7.713764
1802,2994,7.713794
2396,3538,7.713843
1384,2526,7.713994
367,4224,7.714042
971,4828,7.714103
2745,3887,7.714147
76,1218,7.714319
1403,2595,7.714352
2959,4101,7.714383
442,4299,7.714496
3643,4785,7.714564
2147,3289,7.714649
2347,3489,7.714689
3688,4830,7.714925
3170,4312,7.714954
1021,2163,7.715070
1474,2616,7.715398
3648,4790,7.715508
185,4042,7.715709
774,4631,7.715712
2052,3244,7.715878
3364,4506,7.715898
118,3975,7.715918
729,4586,7.715951
1354,2546,7.715967
3146,4288,7.716086
1096,2238,7.716103
2817,3959,7.716221
1473,2615,7.716339
2237,3379,7.716394
575,1717,7.716508
1388,2530,7.716631
1564,2706,7.716654
2892,4034,7.716745
2950,4142,7.716782
36,3893,7.716879
960,4817,7.716894
889,4746,7.717215
411,1553,7.717273
3236,4378,7.717290
1518,2660,7.717311
530,1672,7.717367
2227,3369,7.717423
831,4688,7.717501
1019,2161,7.717536
270,4127,7.717688
550,1742,7.717692
3122,4264,7.717838
2327,3469,7.718002
761,1903,7.718114
2461,3603,7.718122
1485,2627,7.718374
610,4467,7.718609
1867,3009,7.718678
2557,3749,7.718714
3090,4232,7.718737
3404,4596,7.718941
1128,4985,7.719016
3045,4187,7.719142
1704,2896,7.719355
3281,4423,7.719369
2417,3559,7.719463
799,4606,7.719598
540,4397,7.719768
2153,3345,7.719869
3524,4666,7.719974
1284,2426,7.719986
3032,4174,7.720141
78,1220,7.720489
3180,4322,7.720558
341,1483,7.720603
2697,3839,7.720616
2507,3699,7.720766
734,4591,7.720792
1962,3104,7.720901
86,3943,7.721012
2293,3435,7.721113
2097,3239,7.721249
2581,3723,7.721368
2900,4092,7.721477
103,1295,7.721501
1874,3016,7.721739
3753,4945,7.721854
3640,4782,7.721898
2179,3321,7.722148
1949,3091,7.722206
3270,4412,7.722232
929,2071,7.722473
131,3988,7.722552
1638,2780,7.722792
2331,3473,7.722828
2421,3563,7.722845
3745,4887,7.723032
176,4033,7.723052
726,4583,7.723199
3360,4502,7.723747
1210,2352,7.723847
71,1213,7.723980
542,1684,7.723984
695,1837,7.724245
2905,4097,7.724414
527,1669,7.724521
2089,3231,7.724601
266,4123,7.724946
2810,3952,7.725059
2338,3480,7.725064
3450,4642,7.725095
1300,2492,7.725129
1029,4886,7.725469
3500,4692,7.725601
456,1648,7.725708
894,4701,7.725728
1449,2591,7.725747
2392,3534,7.725789
3335,4477,7.725832
1470,2612,7.725862
421,4278,7.725879
222,1364,7.725927
1165,2307,7.725978
2108,3250,7.726031
1872,3014,7.726080
1104,2296,7.726081
3051,4243,7.726087
1074,4931,7.726108
187,4044,7.726145
1130,4987,7.726206
931,2073,7.726268
277,4134,7.726278
1957,3149,7.726344
535,1677,7.726421
356,4213,7.726682
1236,2378,7.726694
2413,3555,7.727223
3758,4900,7.727241
302,4159,7.727259
1119,4976,7.727591
267,1409,7.728021
956,2148,7.728028
41,3898,7.728074
496,4303,7.728251
3356,4548,7.728604
2815,3957,7.728783
2752,3944,7.728927
1146,2288,7.729298
357,1549,7.729338
3274,4416,7.729465
67,1209,7.729556
586,4443,7.729641
875,2017,7.729809
741,4598,7.729959
492,4349,7.730004
830,1972,7.730153
1478,2620,7.730340
1014,2156,7.730714
1395,2537,7.731127
161,1303,7.731180
157,1349,7.731354
293,1435,7.731424
984,4841,7.731882
920,2062,7.732354
466,4323,7.732391
3191,4333,7.732436
297,1439,7.732972
636,4493,7.732993
3216,4358,7.733375
1818,2960,7.733654
556,4413,7.733741
13,1155,7.734211
153,1345,7.734233
1010,2152,7.734389
387,1529,7.734402
3470,4612,7.734997
1773,2915,7.735063
1809,2951,7.735185
2527,3669,7.735260
1584,2726,7.735520
641,1783,7.735779
785,1927,7.735836
840,4697,7.736035
1100,2292,7.736244
3380,4522,7.736253
3704,4896,7.736290
3605,4797,7.736299
1330,2472,7.736361
360,4217,7.736541
2761,3903,7.736543
1863,3005,7.737342
402,1594,7.737557
2273,3415,7.737707
2437,3579,7.737897
1240,2382,7.737910
2248,3390,7.738963
352,4209,7.739405
1953,3145,7.739442
1494,2636,7.739570
1728,2870,7.739936
2716,3858,7.740199
212,4069,7.740755
437,1579,7.740887
501,1693,7.741271
2093,3235,7.741354
866,2008,7.741805
2806,3998,7.742552
700,4557,7.743001
2662,3804,7.743003
2183,3325,7.743065
2671,3813,7.744181
601,4458,7.744353
2946,4088,7.744716
3614,4756,7.744760
3266,4408,7.744815
3659,4801,7.745558
1255,2447,7.745859
3036,4178,7.746681
3126,4268,7.747659
3799,4941,7.747983
1065,4922,7.748787
1380,2522,7.749281
1719,2861,7.750072
32,3889,7.750210
2323,3465,7.750461
795,4602,7.751142
3515,4657,7.751515
122,3979,7.752226
312,1454,7.753123
885,4742,7.753636
975,4832,7.755922
596,1738,7.756948
776,1918,7.757504
2572,3714,7.759043
686,1828,7.759510
511,4368,7.760755
1539,2681,7.762975
1629,2771,7.765602
3425,4567,7.768753
2482,3624,7.769224
490,3112,10.007414
373,2700,10.007510
1845,4172,10.007513
1690,4017,10.007537
1278,3900,10.007546
2478,4805,10.007647
1757,4429,10.007667
2066,4738,10.007681
1161,3538,10.007681
218,2595,10.007729
2633,4960,10.007746
644,3266,10.007781
527,2854,10.007806
1999,4326,10.007817
1433,4055,10.007844
1006,3383,10.007849
115,2787,10.007915
799,3421,10.007930
1315,3692,10.007935
335,2957,10.007938
1432,4054,10.007941
2169,4546,10.007950
903,3575,10.007997
1844,4171,10.008022
1123,3795,10.008023
1587,4209,10.008045
48,2375,10.008096
2221,4893,10.008107
2103,4480,10.008108
1741,4363,10.008113
836,3163,10.008116
2220,4892,10.008158
1624,3951,10.008163
1911,4583,10.008189
1212,3884,10.008252
2632,4959,10.008269
682,3009,10.008282
424,3096,10.008285
747,3074,10.008286
1535,3862,10.008312
1316,3693,10.008315
2412,4789,10.008323
2000,4672,10.008338
152,2529,10.008339
2258,4635,10.008342
1470,3847,10.008355
1145,3472,10.008372
1933,4260,10.008378
269,2941,10.008393
1521,4193,10.008438
372,2749,10.008450
2323,4650,10.008452
681,3008,10.008489
307,2684,10.008495
1404,3781,10.008514
733,3355,10.008518
116,2788,10.008523
2104,4481,10.008583
1042,3664,10.008600
798,3420,10.008637
2309,4981,10.008641
1896,4518,10.008642
99,2721,10.008644
2242,4569,10.008653
461,2838,10.008665
1830,4452,10.008676
616,2993,10.008683
925,3252,10.008693
1713,4090,10.008707
578,3200,10.008708
489,3111,10.008710
270,2942,10.008723
1602,4274,10.008729
1058,3730,10.008735
2567,4944,10.008739
1301,3973,10.008745
990,3317,10.008779
1234,3561,10.008786
814,3486,10.008787
513,3185,10.008789
63,2440,10.008822
822,3494,10.008830
1160,3537,10.008842
204,2876,10.008861
705,3082,10.008875
1057,3729,10.008881
446,2773,10.008886
904,3576,10.008912
343,2965,10.008921
226,2553,10.008967
34,2656,10.008979
1779,4106,10.008987
2155,4827,10.009009
2486,4813,10.009013
1469,3846,10.009020
137,2464,10.009048
851,3228,10.009058
2074,4746,10.009060
2294,4916,10.009067
1957,4334,10.009108
1277,3949,10.009113
2177,4504,10.009149
1742,4364,10.009159
1595,4217,10.009160
991,3318,10.009176
1586,4208,10.009202
1478,3805,10.009216
1765,4437,10.009221
49,2376,10.009238
2397,4724,10.009239
153,2530,10.009245
291,2618,10.009274
358,3030,10.009276
1066,3738,10.009279
1698,4025,10.009284
2501,4878,10.009285
2014,4391,10.009286
770,3147,10.009293
2088,4415,10.009299
180,2802,10.009309
2139,4761,10.009309
887,3509,10.009327
1286,3908,10.009337
2022,4399,10.009344
999,3326,10.009352
1367,4039,10.009370
1169,3546,10.009379
1299,3626,10.009381
1610,4282,10.009390
757,3429,10.009410
1985,4607,10.009428
690,3017,10.009432
1998,4325,10.009432
587,3209,10.009437
1530,4152,10.009438
1942,4269,10.009440
1413,3790,10.009441
278,2900,10.009445
2009,4681,10.009445
1543,3870,10.009447
2421,4798,10.009449
161,2538,10.009450
1226,3553,10.009453
1001,3673,10.009454
1366,4038,10.009458
1689,4016,10.009458
934,3261,10.009481
968,3640,10.009505
1131,3753,10.009516
522,3194,10.009526
470,2847,10.009539
1778,4105,10.009561
405,2782,10.009596
1014,3391,10.009596
1676,4348,10.009603
1868,4245,10.009614
837,3164,10.009622
58,2730,10.009659
579,3201,10.009668
602,3274,10.009691
1895,4517,10.009693
43,2665,10.009694
869,3246,10.009715
2065,4737,10.009719
457,3129,10.009720
986,3608,10.009741
390,2717,10.009765
1250,3627,10.009782
1456,4128,10.009790
1398,3725,10.009794
535,2862,10.009800
2318,4990,10.009804
1625,3952,10.009824
2253,4925,10.009829
2413,4790,10.009834
2600,4977,10.009855
2257,4634,10.009859
1465,4137,10.009866
1756,4428,10.009886
442,3064,10.009908
804,3181,10.009912
1559,3936,10.009914
592,2919,10.009924
123,2795,10.009927
1877,4204,10.009952
1389,3716,10.009956
325,2652,10.009965
921,3593,10.009970
2201,4578,10.009978
2131,4753,10.009995
2238,4860,10.010000
2186,4513,10.010005
1994,4616,10.010046
789,3116,10.010059
1380,3707,10.010061
47,2374,10.010064
2477,4804,10.010068
1333,3660,10.010072
6,2383,10.010074
2259,4636,10.010079
2585,4912,10.010092
856,3528,10.010095
377,3049,10.010105
977,3649,10.010108
2356,4733,10.010145
1839,4461,10.010185
841,3463,10.010197
1268,3645,10.010201
462,2839,10.010202
2121,4498,10.010208
1400,4072,10.010211
888,3510,10.010215
1197,3819,10.010227
1774,4446,10.010229
1203,3580,10.010231
260,2637,10.010241
2266,4643,10.010243
860,3237,10.010243
146,2473,10.010243
724,3051,10.010267
2173,4845,10.010300
114,2786,10.010312
1255,3927,10.010328
213,2885,10.010337
1188,3515,10.010340
1320,3992,10.010359
498,3120,10.010360
1385,4007,10.010369
1812,4189,10.010380
2168,4545,10.010405
625,2952,10.010423
1722,4099,10.010431
425,3097,10.010433
1602,3979,10.010435
1667,4044,10.010436
1854,4526,10.010438
312,2984,10.010453
381,2708,10.010458
1719,4391,10.010469
2520,4897,10.010480
2001,4673,10.010482
776,3448,10.010484
1709,4381,10.010486
217,2594,10.010487
742,3364,10.010498
1059,3731,10.010500
1657,4034,10.010510
2641,4968,10.010535
2066,4443,10.010535
1080,3407,10.010536
1240,3862,10.010551
1104,3481,10.010559
1213,3885,10.010568
1732,4059,10.010569
1929,4551,10.010571
1196,3818,10.010586
1558,3935,10.010588
1797,4124,10.010588
2229,4851,10.010591
2056,4433,10.010597
2183,4805,10.010599
1221,3893,10.010604
1079,3406,10.010607
526,2853,10.010609
1675,4347,10.010613
2112,4489,10.010625
1633,3960,10.010631
2530,4857,10.010633
1700,4372,10.010638
2131,4458,10.010640
1654,4326,10.010642
667,3339,10.010649
1784,4406,10.010652
2087,4414,10.010662
771,3148,10.010663
1787,4114,10.010664
659,3331,10.010680
270,2647,10.010704
550,2927,10.010714
1310,3982,10.010723
322,2994,10.010730
1497,4119,10.010735
2154,4826,10.010737
2118,4790,10.010753
245,2572,10.010767
50,2722,10.010770
659,3036,10.010772
2341,4668,10.010778
734,3061,10.010783
188,2810,10.010800
2595,4922,10.010818
1123,3450,10.010831
2108,4780,10.010832
786,3408,10.010836
668,3340,10.010838
2566,4943,10.010841
1198,3525,10.010843
1642,3969,10.010843
1849,4471,10.010850
1864,4536,10.010852
1295,3917,10.010854
2543,4870,10.010869
205,2582,10.010892
1612,3989,10.010900
71,2448,10.010909
1375,4047,10.010923
1587,3914,10.010934
2248,4870,10.010935
387,3009,10.010952
643,3265,10.010960
2196,4523,10.010963
1200,3872,10.010974
306,2683,10.010976
2076,4403,10.010978
334,2956,10.010984
1694,4316,10.010995
81,2408,10.010995
2285,4907,10.011024
1897,4519,10.011034
801,3473,10.011037
2331,4658,10.011043
2193,4815,10.011065
1243,3570,10.011066
280,2607,10.011069
669,3046,10.011071
1265,3937,10.011075
1729,4351,10.011077
2001,4378,10.011082
2540,4867,10.011113
359,3031,10.011119
551,2928,10.011128
744,3071,10.011128
423,3095,10.011145
2276,4603,10.011151
1664,4336,10.011171
1934,4261,10.011178
335,2662,10.011179
2211,4588,10.011194
1919,4591,10.011202
1275,3947,10.011206
198,2820,10.011216
297,2919,10.011220
1258,3635,10.011221
2455,4832,10.011222
811,3483,10.011233
1178,3505,10.011269
2465,4842,10.011286
711,3383,10.011289
1739,4361,10.011290
1230,3852,10.011290
1158,3535,10.011292
2041,4368,10.011309
397,3019,10.011317
1133,3460,10.011318
2565,4942,10.011331
308,2685,10.011332
2101,4478,10.011334
2610,4987,10.011340
332,2954,10.011347
835,3162,10.011351
2263,4935,10.011358
799,3126,10.011362
2310,4982,10.011363
1005,3382,10.011372
1146,3473,10.011377
1802,4179,10.011389
189,2811,10.011401
769,3146,10.011407
2555,4932,10.011414
1175,3847,10.011425
560,2937,10.011436
1687,4014,10.011457
831,3453,10.011467
2128,4750,10.011468
1213,3590,10.011475
16,2393,10.011477
2141,4468,10.011489
305,2682,10.011501
1577,3904,10.011503
1300,3972,10.011507
1677,4004,10.011514
357,3029,10.011517
1233,3560,10.011518
1859,4236,10.011539
1764,4436,10.011543
2153,4825,10.011548
896,3518,10.011562
257,2929,10.011566
746,3073,10.011567
292,2619,10.011577
2640,4967,10.011585
1071,3448,10.011589
2328,4950,10.011589
992,3319,10.011594
902,3574,10.011599
1440,4062,10.011605
1622,3999,10.011618
2176,4503,10.011625
1639,4261,10.011634
844,3171,10.011639
1223,3550,10.011642
677,3349,10.011649
72,2449,10.011655
1597,3924,10.011664
402,3074,10.011667
886,3508,10.011698
2218,4890,10.011728
796,3418,10.011736
380,2707,10.011754
25,2697,10.011755
766,3438,10.011765
133,2755,10.011823
3,2675,10.011826
2093,4715,10.011831
1113,3490,10.011836
759,3136,10.011839
180,2507,10.011840
350,2727,10.011844
1122,3794,10.011852
1089,3416,10.011853
1323,3650,10.011855
432,3054,10.011885
2332,4659,10.011886
911,3583,10.011886
2228,4850,10.011891
1314,3691,10.011891
215,2592,10.011911
1522,4194,10.011913
1712,4089,10.011914
1697,4024,10.011918
866,3538,10.011919
283,2610,10.011922
1629,4251,10.011923
2053,4725,10.011930
714,3091,10.011934
644,2971,10.011940
721,3393,10.011950
779,3106,10.011953
821,3493,10.011970
2243,4570,10.011972
345,2672,10.012007
1754,4426,10.012024
68,2740,10.012028
2502,4879,10.012030
422,3094,10.012036
1156,3828,10.012042
597,3219,10.012049
290,2617,10.012053
1330,3952,10.012081
1780,4107,10.012089
1920,4592,10.012092
1423,3750,10.012092
2208,4880,10.012117
1954,4626,10.012132
1058,3435,10.012133
1165,3837,10.012134
2293,4915,10.012142
1794,4416,10.012146
2011,4388,10.012154
480,2807,10.012167
158,2830,10.012171
2086,4413,10.012174
545,2872,10.012182
1034,3361,10.012212
1568,3945,10.012212
1431,4053,10.012234
1011,3683,10.012242
734,3356,10.012243
813,3485,10.012244
1565,4237,10.012259
1803,4180,10.012271
814,3191,10.012271
2568,4945,10.012308
2441,4768,10.012317
1887,4214,10.012328
1340,3962,10.012335
190,2517,10.012337
1210,3882,10.012340
699,3026,10.012350
415,2792,10.012358
1685,4307,10.012362
1298,3625,10.012368
497,3119,10.012374
645,2972,10.012392
367,3039,10.012398
1534,3861,10.012407
1441,4063,10.012420
1522,3899,10.012427
91,2418,10.012428
467,3139,10.012435
2630,4957,10.012453
302,2974,10.012473
2140,4762,10.012473
1185,3807,10.012476
1976,4648,10.012485
2097,4424,10.012487
1176,3848,10.012488
701,3373,10.012491
2119,4791,10.012491
323,2995,10.012495
1588,3915,10.012505
1199,3526,10.012525
712,3384,10.012530
1324,3651,10.012539
622,3294,10.012547
612,3284,10.012547
679,3006,10.012558
181,2508,10.012558
959,3336,10.012567
2164,4836,10.012585
1977,4304,10.012586
1730,4352,10.012589
1831,4453,10.012592
1540,4162,10.012601
1976,4303,10.012606
437,2764,10.012606
1101,3773,10.012608
1278,3605,10.012610
2002,4379,10.012614
876,3548,10.012614
2366,4743,10.012618
570,2947,10.012619
912,3584,10.012626
1843,4170,10.012632
2440,4767,10.012646
315,2692,10.012650
2576,4903,10.012655
1188,3810,10.012663
1405,3782,10.012678
845,3172,10.012681
1512,3889,10.012685
1498,3825,10.012688
316,2693,10.012695
2556,4933,10.012696
1703,4080,10.012696
2111,4488,10.012698
433,3055,10.012704
877,3549,10.012705
203,2875,10.012708
136,2463,10.012710
1829,4451,10.012716
615,2992,10.012738
2284,4906,10.012742
2396,4723,10.012746
346,2673,10.012757
1285,3907,10.012775
206,2583,10.012776
232,2854,10.012800
580,3202,10.012802
732,3354,10.012803
1984,4606,10.012814
412,3084,10.012827
2475,4802,10.012839
1742,4069,10.012840
2142,4469,10.012841
1986,4313,10.012842
488,3110,10.012853
2029,4651,10.012857
760,3137,10.012858
704,3081,10.012886
604,2981,10.012888
2166,4543,10.012888
1098,3425,10.012898
2023,4350,10.012902
1144,3471,10.012903
250,2627,10.012904
1024,3351,10.012912
834,3161,10.012914
1867,4244,10.012914
532,3154,10.012942
2620,4997,10.012945
1266,3938,10.012948
850,3227,10.012952
2156,4533,10.012952
931,3553,10.012977
787,3409,10.012984
1225,3552,10.013026
287,2909,10.013032
2500,4877,10.013036
1211,3883,10.013041
1601,4273,10.013043
1455,4127,10.013048
233,2855,10.013060
735,3062,10.013070
33,2655,10.013070
696,3318,10.013072
944,3271,10.013079
1341,3963,10.013084
1910,4582,10.013090
24,2696,10.013091
235,2562,10.013093
879,3206,10.013101
1958,4335,10.013102
162,2539,10.013120
617,2994,10.013154
1015,3392,10.013160
1649,4271,10.013191
2531,4858,10.013197
1686,4308,10.013204
1132,3754,10.013208
1714,4091,10.013213
1388,3715,10.013217
1623,3950,10.013218
1674,4346,10.013231
1368,4040,10.013231
1475,4147,10.013235
2512,4889,10.013235
1613,3990,10.013248
634,2961,10.013266
1141,3763,10.013272
1820,4492,10.013274
743,3365,10.013278
1659,4036,10.013293
1702,4079,10.013293
1059,3436,10.013303
1611,4283,10.013311
1105,3482,10.013323
1655,4327,10.013324
2156,4828,10.013348
2240,4862,10.013373
2167,4544,10.013387
1387,4009,10.013390
833,3455,10.013393
1365,4037,10.013397
2400,4777,10.013405
1395,4017,10.013420
2301,4678,10.013421
859,3236,10.013422
976,3648,10.013422
806,3183,10.013432
716,3093,10.013436
1740,4362,10.013438
1596,4218,10.013442
1124,3451,10.013443
2002,4674,10.013443
1043,3665,10.013463
534,3156,10.013471
1143,3470,10.013477
1110,3782,10.013477
2510,4887,10.013478
370,2747,10.013486
1289,3616,10.013488
1360,3737,10.013536
298,2920,10.013549
507,2884,10.013558
1564,4236,10.013562
2213,4590,10.013563
279,2901,10.013574
2194,4816,10.013576
2388,4715,10.013584
504,3176,10.013589
1640,4262,10.013596
1569,3946,10.013597
2303,4680,10.013599
1100,3772,10.013610
2322,4699,10.013615
2031,4653,10.013618
1503,3880,10.013620
1068,3445,10.013626
1288,3615,10.013626
2330,4952,10.013634
2094,4716,10.013637
505,2882,10.013641
252,2629,10.013653
2028,4650,10.013654
444,3066,10.013655
2602,4979,10.013665
1076,3748,10.013693
1544,3871,10.013696
2102,4479,10.013703
1513,3890,10.013703
1178,3800,10.013705
413,3085,10.013724
2575,4902,10.013728
1809,4481,10.013739
1902,4279,10.013740
687,3309,10.013744
106,2483,10.013757
235,2857,10.013759
1450,3827,10.013762
2004,4381,10.013765
2013,4390,10.013769
1343,3670,10.013773
371,2748,10.013780
267,2939,10.013782
1088,3710,10.013784
1151,3528,10.013794
2495,4822,10.013803
325,2997,10.013807
686,3308,10.013807
170,2547,10.013823
1297,3919,10.013827
1302,3974,10.013831
996,3618,10.013832
348,2675,10.013838
1941,4563,10.013852
824,3151,10.013855
2422,4799,10.013876
1477,4149,10.013883
115,2492,10.013883
2241,4568,10.013891
1822,4494,10.013891
1086,3708,10.013902
1550,3927,10.013915
2144,4471,10.013916
2273,4945,10.013920
1342,3964,10.013921
2075,4747,10.013938
2466,4843,10.013945
647,2974,10.013946
969,3641,10.013949
1620,4292,10.013953
360,2737,10.013957
2209,4881,10.013972
417,2794,10.013973
398,3020,10.013980
1799,4126,10.014001
2219,4891,10.014016
1291,3618,10.014026
1749,4371,10.014029
2283,4905,10.014029
1574,4246,10.014038
967,3639,10.014042
2098,4425,10.014053
1935,4262,10.014066
1776,4448,10.014069
2100,4772,10.014096
205,2877,10.014101
463,2840,10.014110
901,3573,10.014114
1082,3409,10.014121
2148,4770,10.014127
879,3501,10.014128
1732,4354,10.014129
438,2765,10.014129
1168,3545,10.014138
2121,4793,10.014140
26,2698,10.014147
242,2864,10.014153
2063,4735,10.014153
208,2585,10.014153
1270,3647,10.014160
624,3296,10.014163
222,2894,10.014171
229,2556,10.014176
1912,4289,10.014208
1061,3438,10.014209
62,2439,10.014212
1678,4005,10.014222
1912,4584,10.014222
1703,4375,10.014232
2163,4835,10.014259
579,2906,10.014260
926,3253,10.014262
2032,4359,10.014265
342,2964,10.014291
850,3522,10.014291
139,2466,10.014292
603,3275,10.014293
1914,4291,10.014303
1268,3940,10.014334
1757,4134,10.014336
47,2669,10.014360
670,3047,10.014360
206,2878,10.014364
1613,4285,10.014366
2631,4958,10.014382
946,3273,10.014385
445,2772,10.014386
436,2763,10.014402
2025,4352,10.014411
2123,4450,10.014429
1235,3562,10.014439
1172,3549,10.014442
2089,4416,10.014442
1816,4193,10.014443
145,2767,10.014444
1251,3628,10.014449
760,3432,10.014455
319,2696,10.014460
2443,4770,10.014462
802,3474,10.014466
1843,4465,10.014468
990,3612,10.014472
1224,3551,10.014472
137,2759,10.014476
626,2953,10.014479
1906,4283,10.014490
2138,4760,10.014490
1819,4491,10.014498
415,3087,10.014520
1053,3430,10.014522
963,3340,10.014549
923,3595,10.014552
2149,4771,10.014552
2579,4906,10.014563
116,2493,10.014566
1488,3815,10.014573
1222,3894,10.014575
200,2577,10.014582
2130,4752,10.014594
1532,3859,10.014601
2083,4705,10.014611
1358,3735,10.014616
1245,3572,10.014623
998,3620,10.014643
1410,4082,10.014647
1724,4396,10.014682
110,2487,10.014687
2234,4561,10.014691
1726,4053,10.014693
340,2667,10.014694
271,2648,10.014699
1814,4486,10.014699
1033,3360,10.014711
1497,3824,10.014714
916,3293,10.014715
1193,3520,10.014728
2430,4757,10.014732
1557,3934,10.014742
961,3633,10.014760
1777,4104,10.014761
